DNS/ResourceRecords/ADNSResourceRecord.cs	690	logical-and-to-or	SURVIVED	0 of 226 failed - if (Enum.TryParse (Text, true, out Type) &&
DNS/ResourceRecords/ADNSResourceRecord.cs	690	true-to-false	SURVIVED	0 of 226 failed - if (Enum.TryParse (Text, true, out Type) &&
DNS/ResourceRecords/ADNSResourceRecord.cs	693	true-to-false	KILLED	64 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	696	logical-and-to-or	BUILD-FAILED	not a viable mutant
DNS/ResourceRecords/ADNSResourceRecord.cs	700	true-to-false	KILLED	7 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	703	false-to-true	SURVIVED	0 of 226 failed - return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	731	false-to-true	SURVIVED	0 of 226 failed - return false;
DNS/ResourceRecords/ADNSResourceRecord.cs	736	true-to-false	KILLED	62 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	747	less-to-less-or-equal	KILLED	3 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	752	logical-and-to-or	KILLED	79 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	752	less-to-less-or-equal	KILLED	1 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	755	logical-or-to-and	KILLED	1 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	755	equality-to-inequality	KILLED	3 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	755	ge-to-greater	KILLED	1 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	756	false-to-true	KILLED	71 of 226 failed
DNS/ResourceRecords/ADNSResourceRecord.cs	758	logical-or-to-and	SURVIVED	0 of 226 failed - if (!UInt64.TryParse(Text[start..index], NumberStyles.Integer, CultureInfo.InvariantCulture, out var value) ||
DNS/ResourceRecords/ADNSResourceRecord.cs	759	greater-to-ge	SURVIVED	0 of 226 failed - value > UInt32.MaxValue)
DNS/ResourceRecords/ADNSResourceRecord.cs	761	false-to-true	SURVIVED	0 of 226 failed - return false;
